,image,transforms,set,label
4864,100206100_orig_raff_rshrp.png,orig_raff_rshrp,train,Vollguss/Aufklappbar
4865,100046300_fliph_orig_rcrop.png,fliph_orig_rcrop,train,Gussbeton/Handgriff mitte
4866,100173200_blur_flipv_orig.png,blur_flipv_orig,train,Gussbeton/Pickelloch belueftet
4867,100050800_blur_rcont_rot.png,blur_rcont_rot,train,Andere/-
4868,100021800_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Rost/Einlauf rund
4869,100094000_flipv_rcont_rcrop.png,flipv_rcont_rcrop,train,Vollguss/Pickelloch belueftet
4870,100133500_pers_raff_rshrp.png,pers_raff_rshrp,train,Gussbeton/Handgriff mitte
4871,100156400_blur_pers_raff.png,blur_pers_raff,train,Vollguss/Pickelloch geschlossen
4872,100096400_blur_rcrop_rshrp.png,blur_rcrop_rshrp,train,Gussbeton/Pickelloch geschlossen
4873,100194200_flipv_jit_pers.png,flipv_jit_pers,train,Gussbeton/Pickelloch geschlossen
4875,100171500_raff_rcrop_rshrp.png,raff_rcrop_rshrp,train,Vollguss/Pickelloch geschlossen
4876,100090100_fliph_raff_rinv.png,fliph_raff_rinv,train,Vollguss/Pickelloch belueftet
4877,100181500_raff_rinv_rot.png,raff_rinv_rot,train,Gussbeton/Handgriff seitlich
4878,100041700_blur_flipv_orig.png,blur_flipv_orig,train,Vollguss/Handgriff geschlossen
4879,100172800_flipv_pers_rshrp.png,flipv_pers_rshrp,train,Gussbeton/Pickelloch geschlossen
4880,100022200_jit_rcrop_rot.png,jit_rcrop_rot,train,Andere/-
4881,100096200_raff_rcrop_rot.png,raff_rcrop_rot,train,Rost/Strassenrost
4882,100012400_raff_rcrop_rot.png,raff_rcrop_rot,train,Rost/Einlauf rund
4883,100095500_orig_rinv_rshrp.png,orig_rinv_rshrp,train,Gussbeton/Pickelloch geschlossen
4884,100099400_blur_rcont_rshrp.png,blur_rcont_rshrp,train,Gussbeton/Handgriff seitlich
4885,100101800_jit_raff_rcrop.png,jit_raff_rcrop,train,Vollguss/Handgriff geschlossen
4886,100200900_fliph_jit_rot.png,fliph_jit_rot,train,Rost/Strassenrost
4887,100029300_flipv_jit_rot.png,flipv_jit_rot,train,Gussbeton/Handgriff seitlich
4888,100212500_blur_fliph_rcont.png,blur_fliph_rcont,train,Rost/Strassenrost
4889,100050000_fliph_jit_orig.png,fliph_jit_orig,train,Gussbeton/Pickelloch geschlossen
4890,100025700_fliph_flipv_orig.png,fliph_flipv_orig,train,Rost/Strassenrost gewoelbt
4891,100008400_blur_jit_rcont.png,blur_jit_rcont,train,Vollguss/Pickelloch belueftet
4892,100109000_flipv_rot_rshrp.png,flipv_rot_rshrp,train,Rost/Strassenrost gewoelbt
4893,100205100_fliph_jit_rshrp.png,fliph_jit_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
4894,100032800_fliph_orig_pers.png,fliph_orig_pers,train,Rost/Einlauf rund
4895,100184100_jit_orig_raff.png,jit_orig_raff,train,Gussbeton/Pickelloch belueftet
4896,100099300_orig_raff_rcont.png,orig_raff_rcont,train,Rost/Strassenrost gewoelbt
4898,100192800_blur_pers_rinv.png,blur_pers_rinv,train,Gussbeton/Pickelloch belueftet
4899,100186400_blur_rinv_rshrp.png,blur_rinv_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
4900,100021900_flipv_rcont_rinv.png,flipv_rcont_rinv,train,Gussbeton/Pickelloch geschlossen
4901,100175600_jit_rinv_rshrp.png,jit_rinv_rshrp,train,Vollguss/Pickelloch belueftet
4902,100206100_raff_rot_rshrp.png,raff_rot_rshrp,train,Vollguss/Aufklappbar
4903,100178800_fliph_rcont_rcrop.png,fliph_rcont_rcrop,train,Gussbeton/Handgriff seitlich
4904,100046600_flipv_jit_orig.png,flipv_jit_orig,train,Gussbeton/Pickelloch belueftet
4905,100212500_rcont_rinv_rot.png,rcont_rinv_rot,train,Rost/Strassenrost
4906,100152100_blur_fliph_orig.png,blur_fliph_orig,train,Gussbeton/Pickelloch belueftet
4907,100043900_orig_rcrop_rot.png,orig_rcrop_rot,train,Gussbeton/Pickelloch belueftet
4908,100133400_jit_rinv_rot.png,jit_rinv_rot,train,Vollguss/Handgriff geschlossen
4909,100062500_blur_rcont_rot.png,blur_rcont_rot,train,Rost/Einlauf rund
4910,100141200_blur_flipv_rot.png,blur_flipv_rot,train,Vollguss/Pickelloch belueftet
4912,100109000_blur_orig_rot.png,blur_orig_rot,train,Rost/Strassenrost gewoelbt
4913,100181100_raff_rcont_rcrop.png,raff_rcont_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
4914,100068500_raff_rinv_rot.png,raff_rinv_rot,train,Gussbeton/Handgriff mitte
4915,100198400_rcrop_rot_rshrp.png,rcrop_rot_rshrp,train,Rost/Strassenrost gewoelbt
4916,100129700_orig_rcont_rcrop.png,orig_rcont_rcrop,train,Vollguss/Aufklappbar
4917,100012300_orig_pers_rcrop.png,orig_pers_rcrop,train,Rost/Strassenrost gewoelbt
4918,100143700_blur_jit_rcrop.png,blur_jit_rcrop,train,Andere/-
4919,100215800_blur_fliph_rcrop.png,blur_fliph_rcrop,train,Vollguss/Aufklappbar
4920,100061800_jit_pers_rcrop.png,jit_pers_rcrop,train,Rost/Einlauf rund
4921,100109500_orig_pers_raff.png,orig_pers_raff,train,Vollguss/Handgriff geschlossen
4922,100076600_flipv_rcrop_rot.png,flipv_rcrop_rot,train,Gussbeton/Handgriff seitlich
4924,100170300_orig_raff_rshrp.png,orig_raff_rshrp,train,Rost/Strassenrost gewoelbt
4925,100034800_blur_jit_rot.png,blur_jit_rot,train,Gussbeton/Pickelloch belueftet
4926,100160800_flipv_rcont_rshrp.png,flipv_rcont_rshrp,train,Vollguss/Aufklappbar
4927,100170400_flipv_rinv_rshrp.png,flipv_rinv_rshrp,train,Rost/Strassenrost
4928,100011900_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Vollguss/Pickelloch belueftet
4929,100200800_pers_raff_rshrp.png,pers_raff_rshrp,train,Vollguss/Pickelloch belueftet
4930,100016900_pers_raff_rcrop.png,pers_raff_rcrop,train,Vollguss/Pickelloch belueftet
4931,100176900_blur_orig_rot.png,blur_orig_rot,train,Vollguss/Pickelloch belueftet
4932,100198400_jit_raff_rshrp.png,jit_raff_rshrp,train,Rost/Strassenrost gewoelbt
4933,100059600_fliph_flipv_rot.png,fliph_flipv_rot,train,Rost/Einlauf rund
4934,100155900_jit_rcont_rcrop.png,jit_rcont_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
4935,100127400_blur_fliph_rcont.png,blur_fliph_rcont,train,Rost/Einlauf rund
4936,100190400_fliph_orig_pers.png,fliph_orig_pers,train,"Vollguss/Handgriff geschlossen, verschraubt"
4937,100012300_raff_rcrop_rshrp.png,raff_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
4938,100014000_raff_rinv_rshrp.png,raff_rinv_rshrp,train,Vollguss/Pickelloch belueftet
4939,100158800_orig_pers_rot.png,orig_pers_rot,train,Gussbeton/Pickelloch belueftet
4940,100072300_orig_rot_rshrp.png,orig_rot_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
4941,100024200_blur_rcont_rcrop.png,blur_rcont_rcrop,train,Vollguss/Pickelloch belueftet
4942,100155100_jit_pers_rshrp.png,jit_pers_rshrp,train,Rost/Einlauf rund
4943,100191200_blur_fliph_rinv.png,blur_fliph_rinv,train,Gussbeton/Handgriff seitlich
4944,100191700_flipv_rcrop_rot.png,flipv_rcrop_rot,train,Gussbeton/Pickelloch belueftet
4945,100165100_raff_rcont_rshrp.png,raff_rcont_rshrp,train,Vollguss/Handgriff geschlossen
4946,100004900_blur_flipv_rshrp.png,blur_flipv_rshrp,train,Andere/-
4947,100088100_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
4948,100112700_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Vollguss/Aufklappbar
4949,100109000_blur_jit_rcrop.png,blur_jit_rcrop,train,Rost/Strassenrost gewoelbt
4950,100044500_orig_raff_rot.png,orig_raff_rot,train,Rost/Strassenrost gewoelbt
4951,100083200_flipv_orig_rot.png,flipv_orig_rot,train,Gussbeton/Pickelloch belueftet
4952,100061800_blur_jit_rinv.png,blur_jit_rinv,train,Rost/Einlauf rund
4953,100014700_raff_rcrop_rinv.png,raff_rcrop_rinv,train,Gussbeton/Handgriff seitlich
4954,100125500_jit_pers_rshrp.png,jit_pers_rshrp,train,Rost/Strassenrost
4955,100093600_blur_flipv_rot.png,blur_flipv_rot,train,Vollguss/Pickelloch geschlossen
4956,100172000_fliph_flipv_rinv.png,fliph_flipv_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
4957,100149900_blur_orig_rshrp.png,blur_orig_rshrp,train,Rost/Einlauf rund
4958,100002900_blur_rcrop_rot.png,blur_rcrop_rot,train,Andere/-
4959,100192300_jit_rcont_rinv.png,jit_rcont_rinv,train,Gussbeton/Pickelloch belueftet
4960,100119000_flipv_orig_rinv.png,flipv_orig_rinv,train,Vollguss/Pickelloch geschlossen
4961,100139300_rcont_rcrop_rot.png,rcont_rcrop_rot,train,Andere/-
4962,100049200_raff_rinv_rot.png,raff_rinv_rot,train,Rost/Strassenrost
4963,100034400_fliph_raff_rinv.png,fliph_raff_rinv,train,Gussbeton/Pickelloch geschlossen
4964,100069500_fliph_jit_rcrop.png,fliph_jit_rcrop,train,Gussbeton/Handgriff mitte
4965,100028400_flipv_jit_rinv.png,flipv_jit_rinv,train,Vollguss/Handgriff geschlossen
4966,100207900_fliph_orig_pers.png,fliph_orig_pers,train,Gussbeton/Handgriff mitte
4967,100014200_orig_rcont_rinv.png,orig_rcont_rinv,train,Gussbeton/Handgriff seitlich
4968,100200600_fliph_flipv_rinv.png,fliph_flipv_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
4969,100013000_fliph_jit_rcont.png,fliph_jit_rcont,train,Vollguss/Pickelloch geschlossen
4970,100191100_blur_rcrop_rot.png,blur_rcrop_rot,train,Gussbeton/Pickelloch belueftet
4972,100178800_blur_orig_raff.png,blur_orig_raff,train,Gussbeton/Handgriff seitlich
4973,100217300_blur_jit_pers.png,blur_jit_pers,train,Vollguss/Pickelloch geschlossen
4974,100027600_blur_orig_rot.png,blur_orig_rot,train,Rost/Einlauf rund
4975,100146400_orig_raff_rcrop.png,orig_raff_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
4976,100149600_rcont_rot_rshrp.png,rcont_rot_rshrp,train,Vollguss/Aufklappbar
4977,100133100_flipv_jit_rinv.png,flipv_jit_rinv,train,Vollguss/Handgriff geschlossen
4978,100192300_orig_pers_rinv.png,orig_pers_rinv,train,Gussbeton/Pickelloch belueftet
4979,100204800_jit_pers_raff.png,jit_pers_raff,train,Andere/-
4980,100155000_orig_raff_rshrp.png,orig_raff_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
4981,100199900_fliph_raff_rcont.png,fliph_raff_rcont,train,Vollguss/Handgriff geschlossen
4982,100137200_raff_rcrop_rshrp.png,raff_rcrop_rshrp,train,Gussbeton/Handgriff seitlich
4983,100123900_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,Vollguss/Pickelloch geschlossen
4984,100074500_flipv_orig_rshrp.png,flipv_orig_rshrp,train,Gussbeton/Handgriff mitte
4985,100044500_flipv_pers_rcrop.png,flipv_pers_rcrop,train,Rost/Strassenrost gewoelbt
4986,100063500_orig_rcont_rot.png,orig_rcont_rot,train,Rost/Strassenrost
4987,100143400_orig_raff_rcont.png,orig_raff_rcont,train,Andere/-
4988,100132000_raff_rcont_rinv.png,raff_rcont_rinv,train,Vollguss/Pickelloch geschlossen
4989,100160800_jit_rcrop_rot.png,jit_rcrop_rot,train,Vollguss/Aufklappbar
4991,100012300_blur_pers_rot.png,blur_pers_rot,train,Rost/Strassenrost gewoelbt
4993,100104500_flipv_rinv_rshrp.png,flipv_rinv_rshrp,train,Gussbeton/Handgriff seitlich
4994,100059700_fliph_jit_pers.png,fliph_jit_pers,train,Vollguss/Aufklappbar
4995,100201300_orig_rcont_rcrop.png,orig_rcont_rcrop,train,Vollguss/Pickelloch belueftet
4996,100109400_blur_jit_rot.png,blur_jit_rot,train,Gussbeton/Pickelloch geschlossen
4997,100178000_blur_rot_rshrp.png,blur_rot_rshrp,train,Gussbeton/Pickelloch belueftet
4998,100083900_blur_pers_rcrop.png,blur_pers_rcrop,train,Vollguss/Pickelloch belueftet
4999,100065700_jit_rcont_rcrop.png,jit_rcont_rcrop,train,Vollguss/Pickelloch geschlossen
5000,100059700_blur_rinv_rot.png,blur_rinv_rot,train,Vollguss/Aufklappbar
5001,100163000_fliph_flipv_jit.png,fliph_flipv_jit,train,Gussbeton/Pickelloch geschlossen
5002,100206500_rcrop_rinv_rot.png,rcrop_rinv_rot,train,Rost/Einlauf rund
5003,100089400_blur_fliph_orig.png,blur_fliph_orig,train,Gussbeton/Pickelloch geschlossen
5004,100080600_blur_rinv_rshrp.png,blur_rinv_rshrp,train,Vollguss/Pickelloch geschlossen
5005,100019000_jit_orig_raff.png,jit_orig_raff,train,Gussbeton/Handgriff mitte
5006,100211200_jit_rinv_rshrp.png,jit_rinv_rshrp,train,Rost/Strassenrost gewoelbt
5007,100114000_blur_rcont_rot.png,blur_rcont_rot,train,Vollguss/Handgriff geschlossen
5009,100132900_blur_jit_rot.png,blur_jit_rot,train,Gussbeton/Handgriff mitte
5010,100066900_flipv_jit_pers.png,flipv_jit_pers,train,Vollguss/Pickelloch belueftet
5011,100041800_fliph_orig_rinv.png,fliph_orig_rinv,train,Andere/-
5013,100127400_flipv_jit_rinv.png,flipv_jit_rinv,train,Rost/Einlauf rund
5014,100016800_jit_raff_rcrop.png,jit_raff_rcrop,train,Gussbeton/Pickelloch geschlossen
5015,100207900_flipv_jit_rcrop.png,flipv_jit_rcrop,train,Gussbeton/Handgriff mitte
5016,100093700_pers_rcont_rshrp.png,pers_rcont_rshrp,train,Vollguss/Pickelloch geschlossen
5017,100027900_fliph_orig_rcrop.png,fliph_orig_rcrop,train,Gussbeton/Pickelloch belueftet
5018,100160800_pers_rcrop_rinv.png,pers_rcrop_rinv,train,Vollguss/Aufklappbar
5019,100082500_blur_fliph_flipv.png,blur_fliph_flipv,train,Gussbeton/Handgriff seitlich
5020,100110700_blur_fliph_rcont.png,blur_fliph_rcont,train,Gussbeton/Pickelloch geschlossen
5021,100068500_blur_rcont_rinv.png,blur_rcont_rinv,train,Gussbeton/Handgriff mitte
5022,100177300_fliph_rcrop_rot.png,fliph_rcrop_rot,train,Gussbeton/Pickelloch belueftet
5023,100035000_flipv_rot_rshrp.png,flipv_rot_rshrp,train,Vollguss/Pickelloch belueftet
5024,100082500_orig_rcont_rinv.png,orig_rcont_rinv,train,Gussbeton/Handgriff seitlich
5025,100160800_jit_raff_rcrop.png,jit_raff_rcrop,train,Vollguss/Aufklappbar
5026,100016900_blur_rcrop_rshrp.png,blur_rcrop_rshrp,train,Vollguss/Pickelloch belueftet
5027,100182400_blur_flipv_rcrop.png,blur_flipv_rcrop,train,Gussbeton/Pickelloch geschlossen
5028,100132900_flipv_jit_rinv.png,flipv_jit_rinv,train,Gussbeton/Handgriff mitte
5030,100013600_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Vollguss/Pickelloch geschlossen
5031,100015900_blur_rcrop_rot.png,blur_rcrop_rot,train,Vollguss/Handgriff geschlossen
5032,100189700_flipv_rcont_rcrop.png,flipv_rcont_rcrop,train,Andere/-
5033,100016100_blur_fliph_rot.png,blur_fliph_rot,train,Rost/Einlauf rund
5036,100206100_fliph_jit_rot.png,fliph_jit_rot,train,Vollguss/Aufklappbar
5037,100095100_fliph_orig_pers.png,fliph_orig_pers,train,"Vollguss/Handgriff geschlossen, verschraubt"
5038,100023200_orig_pers_rshrp.png,orig_pers_rshrp,train,Rost/Strassenrost
5039,100187900_blur_raff_rot.png,blur_raff_rot,train,Gussbeton/Pickelloch geschlossen
5040,100026500_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,Andere/-
5041,100088500_rcrop_rinv_rot.png,rcrop_rinv_rot,train,Gussbeton/Handgriff seitlich
5042,100012800_flipv_rot_rshrp.png,flipv_rot_rshrp,train,Andere/-
5043,100006600_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
5044,100145900_blur_jit_rcont.png,blur_jit_rcont,train,Rost/Strassenrost
5045,100170600_rcont_rcrop_rot.png,rcont_rcrop_rot,train,Vollguss/Pickelloch geschlossen
5046,100211200_blur_orig_rshrp.png,blur_orig_rshrp,train,Rost/Strassenrost gewoelbt
5048,100144600_blur_raff_rinv.png,blur_raff_rinv,train,Gussbeton/Pickelloch geschlossen
5050,100161500_rcrop_rinv_rshrp.png,rcrop_rinv_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
5051,100046900_jit_raff_rot.png,jit_raff_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
5052,100168500_flipv_rcrop_rinv.png,flipv_rcrop_rinv,train,Gussbeton/Pickelloch belueftet
5053,100211000_rinv_rot_rshrp.png,rinv_rot_rshrp,train,Gussbeton/Pickelloch geschlossen
5055,100035000_jit_pers_rot.png,jit_pers_rot,train,Vollguss/Pickelloch belueftet
5056,100061800_blur_flipv_rcrop.png,blur_flipv_rcrop,train,Rost/Einlauf rund
5057,100009100_fliph_jit_rshrp.png,fliph_jit_rshrp,train,Rost/Einlauf rund
5058,100144000_blur_rinv_rshrp.png,blur_rinv_rshrp,train,Vollguss/Aufklappbar
5059,100112000_flipv_rinv_rot.png,flipv_rinv_rot,train,Gussbeton/Handgriff seitlich
5061,100096900_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
5062,100035800_flipv_jit_rot.png,flipv_jit_rot,train,Gussbeton/Pickelloch geschlossen
5064,100211800_jit_orig_rcont.png,jit_orig_rcont,train,Rost/Strassenrost
5065,100131100_rcrop_rinv_rot.png,rcrop_rinv_rot,train,Vollguss/Pickelloch geschlossen
5066,100125800_orig_rinv_rot.png,orig_rinv_rot,train,Gussbeton/Pickelloch belueftet
5067,100009000_flipv_rinv_rot.png,flipv_rinv_rot,train,Rost/Strassenrost gewoelbt
5068,100213400_blur_orig_raff.png,blur_orig_raff,train,Gussbeton/Pickelloch belueftet
5069,100100200_flipv_rcont_rcrop.png,flipv_rcont_rcrop,train,Gussbeton/Handgriff seitlich
5070,100109000_pers_raff_rcont.png,pers_raff_rcont,train,Rost/Strassenrost gewoelbt
5071,100072700_jit_orig_rinv.png,jit_orig_rinv,train,Vollguss/Pickelloch belueftet
5072,100088100_flipv_jit_pers.png,flipv_jit_pers,train,"Vollguss/Handgriff geschlossen, verschraubt"
5073,100054600_orig_raff_rinv.png,orig_raff_rinv,train,Gussbeton/Pickelloch belueftet
5074,100019100_pers_rcont_rcrop.png,pers_rcont_rcrop,train,Gussbeton/Pickelloch geschlossen
5075,100061000_blur_orig_pers.png,blur_orig_pers,train,Andere/-
5076,100209800_flipv_jit_orig.png,flipv_jit_orig,train,Vollguss/Pickelloch geschlossen
5077,100051800_orig_rcont_rshrp.png,orig_rcont_rshrp,train,Gussbeton/Handgriff seitlich
5078,100024000_orig_raff_rot.png,orig_raff_rot,train,Rost/Einlauf rund
5079,100116600_jit_orig_rot.png,jit_orig_rot,train,Gussbeton/Handgriff seitlich
5080,100188900_fliph_rcont_rot.png,fliph_rcont_rot,train,Vollguss/Pickelloch belueftet
5082,100019400_flipv_rcont_rshrp.png,flipv_rcont_rshrp,train,Andere/-
5083,100112500_jit_raff_rot.png,jit_raff_rot,train,Vollguss/Pickelloch belueftet
5085,100154600_flipv_rcont_rot.png,flipv_rcont_rot,train,Gussbeton/Handgriff mitte
5086,100118800_jit_rcrop_rot.png,jit_rcrop_rot,train,Rost/Strassenrost gewoelbt
5087,100087400_blur_orig_rot.png,blur_orig_rot,train,Vollguss/Handgriff geschlossen
5088,100112500_jit_orig_rcrop.png,jit_orig_rcrop,train,Vollguss/Pickelloch belueftet
5089,100142500_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,Gussbeton/Pickelloch geschlossen
5090,100012300_pers_rcont_rshrp.png,pers_rcont_rshrp,train,Rost/Strassenrost gewoelbt
5091,100127400_flipv_pers_raff.png,flipv_pers_raff,train,Rost/Einlauf rund
5092,100015100_orig_raff_rinv.png,orig_raff_rinv,train,Rost/Einlauf rund
5093,100154600_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Gussbeton/Handgriff mitte
5094,100079000_blur_flipv_rcont.png,blur_flipv_rcont,train,Rost/Einlauf rund
5095,100130200_fliph_orig_rshrp.png,fliph_orig_rshrp,train,Gussbeton/Pickelloch geschlossen
5096,100190900_orig_pers_rinv.png,orig_pers_rinv,train,Andere/-
5097,100050900_blur_jit_rcont.png,blur_jit_rcont,train,Vollguss/Handgriff geschlossen
5098,100186400_pers_rcont_rinv.png,pers_rcont_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
5099,100059900_flipv_orig_raff.png,flipv_orig_raff,train,Vollguss/Handgriff geschlossen
5100,100206100_flipv_raff_rinv.png,flipv_raff_rinv,train,Vollguss/Aufklappbar
5101,100206100_fliph_rcont_rinv.png,fliph_rcont_rinv,train,Vollguss/Aufklappbar
5102,100113800_jit_rinv_rshrp.png,jit_rinv_rshrp,train,Vollguss/Pickelloch geschlossen
5103,100008200_raff_rcont_rshrp.png,raff_rcont_rshrp,train,Vollguss/Handgriff geschlossen
5104,100160800_blur_rot_rshrp.png,blur_rot_rshrp,train,Vollguss/Aufklappbar
5106,100068600_pers_rcrop_rinv.png,pers_rcrop_rinv,train,Rost/Strassenrost
5107,100003100_pers_rinv_rot.png,pers_rinv_rot,train,Vollguss/Pickelloch belueftet
5108,100052000_flipv_pers_rcrop.png,flipv_pers_rcrop,train,Rost/Einlauf rund
5109,100112700_rcont_rinv_rot.png,rcont_rinv_rot,train,Vollguss/Aufklappbar
5110,100058400_jit_orig_rcont.png,jit_orig_rcont,train,Gussbeton/Handgriff seitlich
5111,100186100_orig_raff_rot.png,orig_raff_rot,train,Andere/-
5112,100156700_flipv_rcrop_rshrp.png,flipv_rcrop_rshrp,train,Gussbeton/Pickelloch geschlossen
5113,100109000_jit_rinv_rot.png,jit_rinv_rot,train,Rost/Strassenrost gewoelbt
5114,100058500_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Gussbeton/Handgriff mitte
5115,100215100_jit_pers_rshrp.png,jit_pers_rshrp,train,Vollguss/Aufklappbar
5116,100215400_jit_raff_rinv.png,jit_raff_rinv,train,Rost/Einlauf rund
5118,100160800_flipv_rcrop_rshrp.png,flipv_rcrop_rshrp,train,Vollguss/Aufklappbar
5119,100211900_fliph_jit_rcont.png,fliph_jit_rcont,train,Vollguss/Handgriff geschlossen
5120,100110300_flipv_jit_rot.png,flipv_jit_rot,train,Vollguss/Pickelloch belueftet
5121,100073100_flipv_rcont_rot.png,flipv_rcont_rot,train,Gussbeton/Pickelloch geschlossen
5122,100050700_flipv_rcont_rcrop.png,flipv_rcont_rcrop,train,Vollguss/Handgriff geschlossen
5123,100212200_blur_flipv_rcont.png,blur_flipv_rcont,train,Gussbeton/Pickelloch belueftet
5124,100063200_orig_rcrop_rot.png,orig_rcrop_rot,train,Vollguss/Pickelloch belueftet
5125,100023700_fliph_raff_rot.png,fliph_raff_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
5126,100144000_blur_fliph_rot.png,blur_fliph_rot,train,Vollguss/Aufklappbar
5127,100076200_flipv_orig_rshrp.png,flipv_orig_rshrp,train,Vollguss/Handgriff geschlossen
5128,100088500_fliph_raff_rcrop.png,fliph_raff_rcrop,train,Gussbeton/Handgriff seitlich
5129,100112400_raff_rcrop_rshrp.png,raff_rcrop_rshrp,train,Vollguss/Handgriff geschlossen
5130,100020000_blur_rinv_rot.png,blur_rinv_rot,train,Gussbeton/Pickelloch geschlossen
5131,100163200_flipv_raff_rshrp.png,flipv_raff_rshrp,train,Rost/Einlauf rund
5132,100144600_jit_orig_rshrp.png,jit_orig_rshrp,train,Gussbeton/Pickelloch geschlossen
5133,100132700_pers_raff_rcrop.png,pers_raff_rcrop,train,Vollguss/Pickelloch geschlossen
5135,100110200_blur_raff_rcont.png,blur_raff_rcont,train,Gussbeton/Pickelloch belueftet
5136,100112700_blur_raff_rcrop.png,blur_raff_rcrop,train,Vollguss/Aufklappbar
5137,100215200_blur_orig_rshrp.png,blur_orig_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
5138,100181500_orig_pers_rshrp.png,orig_pers_rshrp,train,Gussbeton/Handgriff seitlich
5139,100171900_fliph_rcont_rot.png,fliph_rcont_rot,train,Andere/-
5140,100062500_rinv_rot_rshrp.png,rinv_rot_rshrp,train,Rost/Einlauf rund
5141,100099400_flipv_jit_orig.png,flipv_jit_orig,train,Gussbeton/Handgriff seitlich
5142,100084300_flipv_raff_rcrop.png,flipv_raff_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
5143,100024100_blur_flipv_raff.png,blur_flipv_raff,train,Rost/Strassenrost
5144,100004900_flipv_jit_pers.png,flipv_jit_pers,train,Andere/-
5146,100205400_blur_jit_rcrop.png,blur_jit_rcrop,train,Gussbeton/Pickelloch geschlossen
5147,100004000_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Gussbeton/Pickelloch belueftet
5148,100113000_rcrop_rot_rshrp.png,rcrop_rot_rshrp,train,Rost/Einlauf rund
5149,100006600_blur_fliph_orig.png,blur_fliph_orig,train,Rost/Strassenrost gewoelbt
5150,100146800_pers_rcont_rshrp.png,pers_rcont_rshrp,train,Andere/-
5151,100038400_flipv_rinv_rot.png,flipv_rinv_rot,train,Andere/-
5152,100094800_orig_raff_rcont.png,orig_raff_rcont,train,Rost/Einlauf rund
5153,100137200_jit_orig_rot.png,jit_orig_rot,train,Gussbeton/Handgriff seitlich
5154,100073100_fliph_jit_pers.png,fliph_jit_pers,train,Gussbeton/Pickelloch geschlossen
5155,100141200_fliph_pers_raff.png,fliph_pers_raff,train,Vollguss/Pickelloch belueftet
5156,100007900_blur_raff_rinv.png,blur_raff_rinv,train,Vollguss/Handgriff geschlossen
5157,100135900_blur_pers_rinv.png,blur_pers_rinv,train,Vollguss/Pickelloch geschlossen
5158,100215800_orig_pers_rcont.png,orig_pers_rcont,train,Vollguss/Aufklappbar
5159,100198400_jit_rcont_rcrop.png,jit_rcont_rcrop,train,Rost/Strassenrost gewoelbt
5160,100152500_blur_flipv_rshrp.png,blur_flipv_rshrp,train,Gussbeton/Handgriff seitlich
5161,100118900_rinv_rot_rshrp.png,rinv_rot_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
5162,100119000_fliph_flipv_rcont.png,fliph_flipv_rcont,train,Vollguss/Pickelloch geschlossen
5163,100156800_orig_pers_rinv.png,orig_pers_rinv,train,Vollguss/Pickelloch belueftet
5165,100186400_blur_fliph_jit.png,blur_fliph_jit,train,"Vollguss/Handgriff geschlossen, verschraubt"
5166,100159600_pers_rinv_rot.png,pers_rinv_rot,train,Andere/-
5167,100215800_blur_raff_rcrop.png,blur_raff_rcrop,train,Vollguss/Aufklappbar
5168,100202100_jit_raff_rot.png,jit_raff_rot,train,Rost/Einlauf rund
5169,100207900_rcont_rcrop_rinv.png,rcont_rcrop_rinv,train,Gussbeton/Handgriff mitte
5171,100101700_blur_orig_rcont.png,blur_orig_rcont,train,Gussbeton/Pickelloch belueftet
5172,100027000_fliph_raff_rot.png,fliph_raff_rot,train,Gussbeton/Handgriff mitte
